#,Index No,Result
1,20021224,F
2,21020019,D+
3,21020027,C-
4,21020035,B
5,21020043,D
6,21020051,D
7,21020061,F
8,21020078,C
9,21020086,C
10,21020094,C
11,21020108,D+
12,21020116,D+
13,21020124,F
14,21020132,C+
15,21020142,C+
16,21020159,F
17,21020167,C
18,21020175,C
19,21020183,C-
20,21020191,B
21,21020205,E
22,21020213,E
23,21020221,C+
24,21020231,E
25,21020248,F
26,21020256,E
27,21020264,C
28,21020272,C
29,21020282,C
30,21020299,F
31,21020302,C
32,21020312,A
33,21020329,D+
34,21020337,B-
35,21020345,D+
36,21020353,C
37,21020361,C
38,21020371,D
39,21020388,C-
40,21020396,D+
41,21020401,E
42,21020418,F
43,21020426,E
44,21020434,C+
45,21020442,B
46,21020452,D+
47,21020469,C-
48,21020477,F
49,21020485,C
50,21020493,C
51,21020507,D+
52,21020515,E
53,21020523,C-
54,21020531,E
55,21020541,B-
56,21020558,D
57,21020566,C+
58,21020574,C-
59,21020582,D+
60,21020592,B
61,21020604,D+
62,21020612,D
63,21020622,C-
64,21020639,C+
65,21020647,F
66,21020655,D
67,21020663,D+
68,21020671,D
69,21020681,D
70,21020698,C-
71,21020701,C
72,21020711,C-
73,21020728,B-
74,21020736,C+
75,21020744,D+
76,21020752,C-
77,21020762,C
78,21020779,B-
79,21020787,D+
80,21020795,D+
81,21020809,C+
82,21020817,D+
83,21020825,C-
84,21020833,D
85,21020841,A-
86,21020851,D+
87,21020868,F
88,21020876,C-
89,21020884,C
90,21020892,C
91,21020906,D+
92,21020914,C
93,21020922,E
94,21020932,F
95,21020949,E
96,21020957,C-
97,21020965,A
98,21020973,D+
99,21020981,D+
100,21020991,A
101,21021007,A-
102,21021015,C
103,21021023,B-
104,21021031,E
105,21021041,C-
106,21021058,E
107,21021066,C+
108,21021074,C+
109,21021082,F
110,18020054,E
111,19020104,F
112,19020122,F
113,19020171,F
114,19020252,E
115,19020759,E
116,19020813,E
117,20020023,D+
118,20020082,F
119,20020092,F
120,20020122,C-
121,20020201,E
122,20020325,C
123,20020368,F
124,20020449,D
125,20020503,E
126,20020572,D+
127,20020589,E
128,20020627,F
129,20020635,F
130,20020848,F
131,20020912,E
132,20020945,F
133,20020953,F
134,20021021,F
135,20021046,E
136,20021062,F
137,20021127,C+
138,20021178,F
139,20021216,E
