#,Index No,Result
1,19020058,B
2,19020171,F
3,19020244,B+
4,19020678,F
5,19020929,B+
6,20020082,B-
7,20020122,F
8,20020211,B
9,20020317,F
10,20020325,C+
11,20020351,A-
12,20020392,B
13,20020457,A-
14,20020465,B+
15,20020481,A-
16,20020491,F
17,20020503,B+
18,20020572,B-
19,20020627,F
20,20020635,F
21,20020661,A-
22,20020783,A
23,20020821,F
24,20020831,F
25,20020848,F
26,20020882,F
27,20020912,F
28,20020929,F
29,20020945,F
30,20021038,F
31,20021046,B-
32,20021089,A
33,20021102,F
34,20021127,B-
35,20021151,B+
36,20021161,A
37,20021178,F
38,20021194,F
39,20021208,F
40,20021216,C+
