#,Index No,Result
1,19000308,F
2,19000634,E
3,19001012,E
4,19001304,B+
5,19001363,F
6,19001509,E
7,19001959,D+
8,20000014,A
9,20000022,C+
10,20000032,E
11,20000049,B-
12,20000057,B+
13,20000065,C-
14,20000073,A-
15,20000081,C+
16,20000091,D+
17,20000103,B+
18,20000111,B-
19,20000121,E
20,20000138,F
21,20000146,B+
22,20000154,B
23,20000162,B+
24,20000172,A-
25,20000189,C
26,20000197,B-
27,20000202,B-
28,20000219,B+
29,20000227,C-
30,20000235,D
31,20000243,C+
32,20000251,A-
33,20000261,D+
34,20000278,B-
35,20000286,B+
36,20000294,B+
37,20000308,D+
38,20000316,B
39,20000324,C+
40,20000332,C+
41,20000342,C-
42,20000359,D+
43,20000367,B+
44,20000375,B
45,20000383,C+
46,20000391,B-
47,20000405,C
48,20000413,B
49,20000421,A-
50,20000431,A-
51,20000448,B
52,20000456,C+
53,20000464,D+
54,20000472,B
55,20000482,A-
56,20000499,B+
57,20000502,B-
58,20000512,A
59,20000529,C+
60,20000537,B-
61,20000545,A-
62,20000553,C+
63,20000571,C+
64,20000588,C-
65,20000596,C
66,20000601,B
67,20000618,B-
68,20000626,C-
69,20000634,C-
70,20000642,C
71,20000652,B-
72,20000669,B-
73,20000677,F
74,20000685,B-
75,20000693,C
76,20000707,C
77,20000715,C+
78,20000723,A-
79,20000731,D+
80,20000741,B-
81,20000758,C-
82,20000766,C+
83,20000774,C-
84,20000782,A-
85,20000792,A-
86,20000804,B-
87,20000812,C+
88,20000822,C+
89,20000839,E
90,20000847,B
91,20000855,C-
92,20000863,C+
93,20000871,F
94,20000881,B-
95,20000898,B-
96,20000901,B-
97,20000911,D
98,20000928,B+
99,20000936,C-
100,20000944,C-
101,20000952,D
102,20000962,A
103,20000979,C-
104,20000987,B+
105,20000995,B-
106,20001002,C-
107,20001012,E
108,20001029,B-
109,20001037,B-
110,20001045,C+
111,20001053,B
112,20001061,B
113,20001071,D+
114,20001096,C-
115,20001101,C-
116,20001118,B
117,20001126,C-
118,20001134,B-
119,20001142,B-
120,20001152,D+
121,20001169,C
122,20001177,B-
123,20001185,B-
124,20001193,B+
125,20001207,B+
126,20001215,C-
127,20001223,A
128,20001231,B-
129,20001241,C+
130,20001258,B-
131,20001266,C
132,20001274,D+
133,20001282,F
134,20001292,B-
135,20001304,C-
136,20001312,C+
137,20001322,C+
138,20001339,B-
139,20001347,B
140,20001355,D
141,20001363,C+
142,20001371,B-
143,20001381,C+
144,20001398,C+
145,20001401,C
146,20001411,B
147,20001428,C-
148,20001436,C-
149,20001444,C-
150,20001452,C+
151,20001462,B+
152,20001479,C
153,20001487,C
154,20001495,C+
155,20001509,B+
156,20001517,F
157,20001525,B-
158,20001533,C+
159,20001541,C
160,20001551,B
161,20001568,B
162,20001576,C
163,20001584,C+
164,20001606,D+
165,20001614,C-
166,20001622,D+
167,20001632,B
168,20001649,D+
169,20001657,C
170,20001665,B-
171,20001673,B-
172,20001681,B
173,20001691,B-
174,20001703,F
175,20001711,B-
176,20001721,B-
177,20001738,C
178,20001746,C
179,20001754,B
180,20001762,B+
181,20001772,B+
182,20001789,C-
183,20001797,B+
184,20001802,C-
185,20001819,C+
186,20001827,C+
187,20001835,A-
188,20001843,C+
189,20001851,C-
190,20001861,E
191,20001878,C
192,20001886,D+
193,20001894,C-
194,20001908,B+
195,20001916,C
196,20001924,B+
197,20001932,B-
198,20001942,C-
199,20001959,B+
200,20001967,C+
201,20001975,C+
202,20001983,C
203,20001991,D+
204,20002009,B+
205,20002017,C-
206,20002025,B
207,20002033,A
208,20002041,A-
209,20002051,A-
210,20002068,C
211,20002076,C+
212,20002084,F
213,20002092,C
214,20002106,F
215,20002114,C+
216,20002122,B-
217,20002132,C-
218,20002149,B
219,20002157,B-
220,20002165,C+
221,20002173,C-
222,20002181,B-
223,20002191,B-
224,20002203,B
225,20002211,B-
226,20002221,D+
227,20002238,B
228,20002246,D+
229,17000904,D
230,17001536,E
231,19000693,E
232,19001401,C
233,19001541,A-
234,19001703,F
235,19001861,F
