#,Index No,Result
1,20000561,B
2,20001088,B+
3,20001592,B+
4,21000018,B+
5,21000026,A
6,21000034,A
7,21000042,A
8,21000052,B-
9,21000069,A+
10,21000077,A
11,21000085,A+
12,21000093,A
13,21000107,A+
14,21000115,A
15,21000123,A+
16,21000131,B+
17,21000141,A
18,21000158,A
19,21000166,A
20,21000174,A
21,21000182,B
22,21000192,A+
23,21000204,A+
24,21000212,A+
25,21000222,B+
26,21000239,A+
27,21000247,A+
28,21000255,A
29,21000263,A-
30,21000271,B+
31,21000281,C
32,21000298,A+
33,21000301,A
34,21000311,B
35,21000328,A+
36,21000336,A
37,21000344,A+
38,21000352,B
39,21000362,F
40,21000379,A
41,21000387,F
42,21000395,A+
43,21000409,A-
44,21000417,A
45,21000425,C
46,21000433,A
47,21000441,B-
48,21000451,A-
49,21000468,A+
50,21000476,F
51,21000484,B+
52,21000492,A-
53,21000506,B+
54,21000514,A
55,21000522,A
56,21000532,A+
57,21000549,B+
58,21000557,A+
59,21000565,A+
60,21000573,A+
61,21000581,C+
62,21000591,A
63,21000603,A+
64,21000611,A
65,21000621,A
66,21000638,A+
67,21000646,A
68,21000654,A+
69,21000662,B+
70,21000672,A+
71,21000689,A-
72,21000697,A+
73,21000702,C
74,21000719,F
75,21000727,B
76,21000735,A+
77,21000743,A
78,21000751,A
79,21000761,A
80,21000778,A+
81,21000786,D+
82,21000794,A
83,21000808,A+
84,21000816,A
85,21000824,A+
86,21000832,A+
87,21000842,A
88,21000859,A
89,21000867,A
90,21000875,A
91,21000883,A+
92,21000891,A
93,21000905,A+
94,21000913,A+
95,21000921,C+
96,21000931,A+
97,21000948,A
98,21000956,F
99,21000964,A
100,21000972,F
101,21000982,A+
102,21000999,A+
103,21001006,F
104,21001014,A+
105,21001022,B+
106,21001032,A
107,21001049,A
108,21001057,A+
109,21001065,A
110,21001073,A+
111,21001081,B+
112,21001091,A+
113,21001103,A+
114,21001111,A-
115,21001121,A+
116,21001138,A+
117,21001146,B+
118,21001154,A
119,21001162,A+
120,21001172,A+
121,21001189,A-
122,21001197,C
123,21001202,A
124,21001219,F
125,21001227,A-
126,21001235,A
127,21001243,A
128,21001251,B+
129,21001261,F
130,21001278,A
131,21001286,C+
132,21001294,A
133,21001308,A+
134,21001316,B
135,21001324,A
136,21001332,A
137,21001342,A-
138,21001359,A
139,21001367,C+
140,21001375,A+
141,21001383,A
142,21001391,A
143,21001405,B+
144,21001413,F
145,21001421,A-
146,21001431,A
147,21001448,A
148,21001456,A
149,21001464,A
150,21001472,A+
151,21001482,A
152,21001499,A+
153,21001502,A
154,21001512,A
155,21001529,A+
156,21001537,A
157,21001545,C+
158,21001553,A+
159,21001561,A
160,21001571,F
161,21001588,F
162,21001596,A+
163,21001601,A+
164,21001618,A
165,21001626,B+
166,21001634,A
167,21001642,F
168,21001652,A+
169,21001669,A
170,21001677,A
171,21001685,A
172,21001693,A-
173,21001707,A
174,21001715,A
175,21001723,A+
176,21001731,A
177,21001741,A-
178,21001758,A
179,21001766,A+
180,21001774,A
181,21001782,A+
182,21001792,A+
183,21001804,B+
184,21001812,A+
185,21001822,A
186,21001839,B+
187,21001847,A
188,21001855,B+
189,21001863,A
190,21001871,A+
191,21001881,A-
192,21001898,F
193,21001901,A+
194,21001911,B-
195,21001928,B
196,21001936,A
197,21001944,A-
198,21001952,A-
199,21001962,B
200,21001979,A
201,21001987,A
202,21001995,A
203,21002002,A+
204,21002012,A-
205,21002029,A+
206,21002037,B
207,21002045,A
208,21002053,D
209,21002061,A
210,21002071,A+
211,21002088,A+
212,21002096,A+
213,21002101,F
214,21002118,A
215,21002126,A
216,21002134,A
217,21002142,A
218,21002152,A
219,21002169,A
220,21002177,A
221,21002185,A+
222,21002193,F
223,21002207,B+
224,21002215,C+
225,21002223,B-
226,21002231,F
227,21002241,A+
228,21002258,B+
229,21002266,A
230,21002274,A+
231,17000904,C+
232,20000261,F
233,20000979,C-
234,20001614,D+
235,20001802,B-
