#,Index No,Result
1,20021224,F
2,21020019,C+
3,21020027,C-
4,21020035,C+
5,21020043,C
6,21020051,C
7,21020061,F
8,21020078,B-
9,21020086,B-
10,21020094,C+
11,21020108,B-
12,21020116,C
13,21020124,F
14,21020132,B
15,21020142,B-
16,21020159,F
17,21020167,B-
18,21020175,B
19,21020183,B
20,21020191,B+
21,21020205,B
22,21020213,D
23,21020221,B
24,21020231,E
25,21020248,A
26,21020256,C+
27,21020264,B+
28,21020272,B+
29,21020282,B
30,21020299,F
31,21020302,B-
32,21020312,B-
33,21020329,B
34,21020337,B+
35,21020345,C-
36,21020353,C+
37,21020361,B+
38,21020371,D+
39,21020388,B
40,21020396,F
41,21020401,C-
42,21020418,B
43,21020426,B+
44,21020434,B
45,21020442,C
46,21020452,D+
47,21020469,B+
48,21020477,F
49,21020485,B
50,21020493,B
51,21020507,C+
52,21020515,C
53,21020523,A-
54,21020531,D+
55,21020541,B
56,21020558,D+
57,21020566,B+
58,21020574,C
59,21020582,C+
60,21020592,B-
61,21020604,B-
62,21020612,E
63,21020622,B+
64,21020639,B+
65,21020647,F
66,21020655,D
67,21020663,D+
68,21020671,D+
69,21020681,B-
70,21020698,B
71,21020701,C+
72,21020711,B-
73,21020728,B-
74,21020736,C+
75,21020744,D
76,21020752,C+
77,21020762,D+
78,21020779,A-
79,21020787,C
80,21020795,B
81,21020809,B+
82,21020817,E
83,21020825,C
84,21020833,C+
85,21020841,C
86,21020851,B
87,21020868,E
88,21020876,A
89,21020884,B
90,21020892,C-
91,21020906,C
92,21020914,B+
93,21020922,C-
94,21020932,F
95,21020949,F
96,21020957,D
97,21020965,B+
98,21020973,D+
99,21020981,B
100,21020991,B+
101,21021007,B
102,21021015,B-
103,21021023,B-
104,21021031,F
105,21021041,B-
106,21021058,F
107,21021066,B
108,21021074,C
109,21021082,C+
110,18020844,D+
111,19020376,F
112,20020082,C
113,20020805,C-
