#,Index No,Result
1,20021224,F
2,21020019,C+
3,21020027,B+
4,21020035,B+
5,21020043,D+
6,21020051,D+
7,21020061,F
8,21020078,C
9,21020086,B-
10,21020094,C
11,21020108,C
12,21020116,B+
13,21020124,F
14,21020132,A
15,21020142,B+
16,21020159,F
17,21020167,B+
18,21020175,F
19,21020183,F
20,21020191,A-
21,21020205,C
22,21020213,D+
23,21020221,D+
24,21020231,D
25,21020248,F
26,21020256,C
27,21020264,B
28,21020272,B+
29,21020282,B-
30,21020299,F
31,21020302,B-
32,21020312,A
33,21020329,D+
34,21020337,A
35,21020345,A-
36,21020353,A-
37,21020361,F
38,21020371,C-
39,21020388,C+
40,21020396,C
41,21020401,E
42,21020418,A-
43,21020426,B+
44,21020434,B-
45,21020442,A
46,21020452,B-
47,21020469,A
48,21020477,F
49,21020485,F
50,21020493,B+
51,21020507,B
52,21020515,D+
53,21020523,D+
54,21020531,F
55,21020541,A
56,21020558,C+
57,21020566,B-
58,21020574,B+
59,21020582,C+
60,21020592,A
61,21020604,C
62,21020612,D+
63,21020622,B-
64,21020639,A-
65,21020647,F
66,21020655,D+
67,21020663,C
68,21020671,E
69,21020681,C
70,21020698,D
71,21020701,B
72,21020711,A-
73,21020728,B
74,21020736,B
75,21020744,B+
76,21020752,B
77,21020762,C+
78,21020779,A
79,21020787,A-
80,21020795,F
81,21020809,B
82,21020817,B
83,21020825,C+
84,21020833,C+
85,21020841,B
86,21020851,C+
87,21020868,C
88,21020876,B-
89,21020884,A-
90,21020892,A
91,21020906,B
92,21020914,A-
93,21020922,E
94,21020932,F
95,21020949,C
96,21020957,C+
97,21020965,A
98,21020973,B+
99,21020981,D
100,21020991,C
101,21021007,A+
102,21021015,B-
103,21021023,F
104,21021031,A-
105,21021041,C+
106,21021058,E
107,21021066,A-
108,21021074,B+
109,21021082,C-
110,19020122,F
111,19020171,F
112,19020643,C
113,19020759,E
114,19020813,E
115,20020023,C
116,20020082,F
117,20020392,C
118,20020457,C
119,20020481,F
120,20020503,E
121,20020572,C
122,20020627,E
123,20020651,C
124,20020732,C
125,20020848,C
126,20020912,F
127,20020953,E
128,20021178,C
