#,Index No,Result
1,20021224,F
2,21020019,B-
3,21020027,B+
4,21020035,B+
5,21020043,B-
6,21020051,B
7,21020061,F
8,21020078,B
9,21020086,B-
10,21020094,B+
11,21020108,B-
12,21020116,B+
13,21020124,F
14,21020132,B+
15,21020142,A
16,21020159,F
17,21020167,F
18,21020175,B+
19,21020183,B+
20,21020191,A
21,21020205,C-
22,21020213,C+
23,21020221,B-
24,21020231,D+
25,21020248,B-
26,21020256,C-
27,21020264,B+
28,21020272,A
29,21020282,B+
30,21020299,F
31,21020302,A-
32,21020312,A+
33,21020329,B
34,21020337,A-
35,21020345,A
36,21020353,B
37,21020361,B-
38,21020371,C+
39,21020388,B
40,21020396,C
41,21020401,C+
42,21020418,F
43,21020426,F
44,21020434,B
45,21020442,B+
46,21020452,B+
47,21020469,B+
48,21020477,F
49,21020485,B+
50,21020493,F
51,21020507,A
52,21020515,C
53,21020523,C
54,21020531,C
55,21020541,A
56,21020558,B-
57,21020566,A
58,21020574,C
59,21020582,F
60,21020592,A
61,21020604,B-
62,21020612,C+
63,21020622,C+
64,21020639,C+
65,21020647,F
66,21020655,C
67,21020663,B
68,21020671,B-
69,21020681,B-
70,21020698,C+
71,21020701,B-
72,21020711,A
73,21020728,B+
74,21020736,A
75,21020744,B
76,21020752,A-
77,21020762,B+
78,21020779,A
79,21020787,B+
80,21020795,A-
81,21020809,B
82,21020817,B+
83,21020825,C+
84,21020833,B
85,21020841,A
86,21020851,C
87,21020868,C
88,21020876,B-
89,21020884,B+
90,21020892,B+
91,21020906,B-
92,21020914,B+
93,21020922,C+
94,21020932,F
95,21020949,B
96,21020957,C
97,21020965,A
98,21020973,B-
99,21020981,C
100,21020991,A-
101,21021007,A
102,21021015,B+
103,21021023,A
104,21021031,D
105,21021041,C+
106,21021058,D
107,21021066,B
108,21021074,B+
109,21021082,B-
110,19020122,F
111,20020082,F
112,20020104,C
113,20020201,C
114,20020368,F
115,20020392,C
116,20020449,C
117,20020457,B-
118,20020465,B
119,20020481,F
120,20020767,C
121,20020805,C
122,20020882,B
123,20020912,C
124,20020945,C
125,20021062,C
126,20021127,A-
