#,Index No,Result
1,20020015,A
2,20020023,C+
3,20020031,B-
4,20020041,A-
5,20020058,B
6,20020066,B+
7,20020074,A-
8,20020082,F
9,20020092,B
10,20020104,A-
11,20020112,A-
12,20020122,B-
13,20020139,A
14,20020147,F
15,20020155,A-
16,20020163,B
17,20020171,B+
18,20020181,C+
19,20020198,B+
20,20020201,C
21,20020211,B+
22,20020228,A-
23,20020236,C+
24,20020244,A-
25,20020252,B
26,20020262,B
27,20020279,C+
28,20020287,B
29,20020295,F
30,20020309,B
31,20020317,B
32,20020325,C+
33,20020341,B-
34,20020351,C+
35,20020368,B+
36,20020376,A
37,20020384,A-
38,20020392,C
39,20020406,A
40,20020414,B
41,20020422,B
42,20020432,A
43,20020449,C+
44,20020457,C+
45,20020465,C+
46,20020473,B-
47,20020481,C
48,20020491,B
49,20020503,D+
50,20020511,B+
51,20020521,A-
52,20020538,B+
53,20020546,B-
54,20020554,B+
55,20020562,B-
56,20020572,B-
57,20020589,B
58,20020597,A-
59,20020602,B-
60,20020619,B+
61,20020627,C+
62,20020635,D+
63,20020643,B-
64,20020651,B+
65,20020661,B
66,20020678,A-
67,20020686,B
68,20020694,B+
69,20020708,A-
70,20020716,B-
71,20020724,B
72,20020732,B
73,20020742,A
74,20020759,B+
75,20020767,B
76,20020775,A-
77,20020783,B-
78,20020791,C-
79,20020805,B+
80,20020813,C+
81,20020821,C+
82,20020831,F
83,20020848,C-
84,20020856,F
85,20020864,B-
86,20020872,B+
87,20020882,B-
88,20020899,B
89,20020902,B-
90,20020912,D+
91,20020929,C+
92,20020937,B+
93,20020945,C
94,20020953,D+
95,20020961,A-
96,20020971,B+
97,20020988,B
98,20020996,B
99,20021003,A-
100,20021011,B+
101,20021021,C+
102,20021038,C+
103,20021046,C-
104,20021054,B
105,20021062,C+
106,20021072,B
107,20021089,A
108,20021097,B
109,20021102,D+
110,20021119,B-
111,20021127,A
112,20021135,A
113,20021143,C+
114,20021151,B+
115,20021161,C+
116,20021178,B-
117,20021186,B
118,20021194,B-
119,20021208,B
120,20021216,C+
121,20021232,B
122,18020054,F
123,18020283,C+
124,18020372,F
125,19020104,B
126,19020112,A
127,19020171,F
